,Algorithm,Num_Terminals,Wirelength,Num Steiner Points,CPU Time
14654,geosteiner,23.0,37417.0,10.0,0.001996
14655,geosteiner,97.0,71215.0,47.0,0.00823
14656,geosteiner,117.0,76676.0,50.0,0.016647
14657,geosteiner,11.0,20416.0,4.0,0.000199
14658,geosteiner,56.0,53339.0,26.0,0.003856
14659,geosteiner,35.0,40548.0,16.0,0.001645
14660,geosteiner,87.0,69491.0,41.0,0.008818
14661,geosteiner,46.0,51959.0,23.0,0.003379
14662,geosteiner,29.0,42933.0,10.0,0.000731
14663,geosteiner,44.0,49386.0,17.0,0.001607
14664,geosteiner,86.0,67773.0,44.0,0.021479
14665,geosteiner,29.0,45413.0,14.0,0.001498
14666,geosteiner,97.0,70619.0,46.0,0.015146
14667,geosteiner,25.0,36254.0,12.0,0.000787
14668,geosteiner,7.0,17674.0,4.0,0.000121
14669,geosteiner,54.0,56006.0,24.0,0.003298
14670,geosteiner,46.0,52676.0,19.0,0.002852
14671,geosteiner,28.0,37212.0,13.0,0.000702
14672,geosteiner,33.0,46730.0,15.0,0.001922
14673,geosteiner,95.0,73055.0,40.0,0.00896
14674,geosteiner,55.0,58547.0,25.0,0.004814
14675,geosteiner,54.0,57278.0,25.0,0.005359
14676,geosteiner,62.0,56518.0,30.0,0.006719
14677,geosteiner,39.0,52564.0,18.0,0.001847
14678,geosteiner,30.0,43799.0,16.0,0.001018
14679,geosteiner,53.0,56535.0,23.0,0.002546
14680,geosteiner,118.0,80852.0,54.0,0.009206
14681,geosteiner,35.0,39083.0,15.0,0.001469
14682,geosteiner,37.0,45246.0,19.0,0.001429
14683,geosteiner,64.0,58675.0,34.0,0.003667
14684,geosteiner,60.0,57156.0,27.0,0.00244
14685,geosteiner,67.0,61695.0,33.0,0.004755
14686,geosteiner,16.0,35648.0,8.0,0.000328
14687,geosteiner,41.0,49792.0,20.0,0.001717
14688,geosteiner,32.0,43702.0,16.0,0.001247
14689,geosteiner,120.0,82310.0,59.0,0.050376
14690,geosteiner,9.0,17008.0,5.0,0.000232
14691,geosteiner,116.0,76149.0,59.0,0.010225
14692,geosteiner,43.0,45885.0,21.0,0.004048
14693,geosteiner,71.0,63125.0,31.0,0.004383
14694,geosteiner,95.0,72909.0,43.0,0.006132
14695,geosteiner,73.0,68815.0,33.0,0.005121
14696,geosteiner,104.0,75808.0,45.0,0.007042
14697,geosteiner,62.0,59357.0,30.0,0.002632
14698,geosteiner,51.0,55718.0,23.0,0.003585
14699,geosteiner,17.0,29288.0,7.0,0.000332
14700,geosteiner,15.0,29762.0,8.0,0.000372
14701,geosteiner,34.0,43863.0,15.0,0.001722
14702,geosteiner,63.0,56318.0,29.0,0.004519
14703,geosteiner,107.0,80243.0,51.0,0.015736
14704,geosteiner,72.0,64180.0,33.0,0.012405
14705,geosteiner,94.0,71874.0,44.0,0.012865
14706,geosteiner,32.0,38603.0,16.0,0.001728
14707,geosteiner,81.0,66058.0,40.0,0.006636
14708,geosteiner,23.0,36633.0,12.0,0.000993
14709,geosteiner,105.0,76586.0,49.0,0.044206
14710,geosteiner,69.0,59502.0,33.0,0.005071
14711,geosteiner,115.0,80288.0,54.0,0.025571
14712,geosteiner,55.0,56330.0,28.0,0.003785
14713,geosteiner,37.0,46783.0,15.0,0.001921
14714,geosteiner,11.0,20152.0,5.0,0.000284
14715,geosteiner,11.0,20426.0,4.0,0.000167
14716,geosteiner,18.0,35207.0,6.0,0.000494
14717,geosteiner,58.0,52482.0,29.0,0.002929
14718,geosteiner,33.0,44625.0,14.0,0.001039
14719,geosteiner,94.0,67970.0,42.0,0.026995
14720,geosteiner,81.0,65714.0,39.0,0.009292
14721,geosteiner,67.0,61248.0,33.0,0.00425
14722,geosteiner,71.0,65074.0,35.0,0.005208
14723,geosteiner,50.0,48776.0,22.0,0.003156
14724,geosteiner,13.0,26823.0,5.0,0.000238
14725,geosteiner,65.0,61336.0,30.0,0.002698
14726,geosteiner,94.0,69880.0,46.0,0.013976
14727,geosteiner,60.0,55154.0,29.0,0.004306
14728,geosteiner,49.0,52041.0,22.0,0.003638
14729,geosteiner,114.0,78753.0,58.0,0.02046
14730,geosteiner,30.0,40962.0,14.0,0.00142
14731,geosteiner,60.0,53666.0,25.0,0.002423
14732,geosteiner,12.0,20116.0,5.0,0.000219
14733,geosteiner,79.0,68944.0,34.0,0.013046
14734,geosteiner,80.0,67218.0,41.0,0.005267
14735,geosteiner,23.0,35319.0,13.0,0.001491
14736,geosteiner,32.0,44073.0,14.0,0.003053
14737,geosteiner,25.0,38333.0,11.0,0.000888
14738,geosteiner,67.0,58342.0,31.0,0.003594
14739,geosteiner,108.0,74997.0,49.0,0.007489
14740,geosteiner,30.0,44865.0,14.0,0.001453
14741,geosteiner,52.0,52989.0,23.0,0.002742
14742,geosteiner,73.0,62740.0,32.0,0.008353
14743,geosteiner,96.0,76950.0,48.0,0.013255
14744,geosteiner,24.0,37264.0,11.0,0.000614
14745,geosteiner,110.0,74427.0,52.0,0.013295
14746,geosteiner,120.0,78312.0,56.0,0.012046
14747,geosteiner,86.0,71397.0,44.0,0.0091
14748,geosteiner,82.0,65265.0,39.0,0.006552
14749,geosteiner,101.0,72974.0,47.0,0.005954
14750,geosteiner,64.0,61034.0,31.0,0.004578
14751,geosteiner,75.0,66483.0,33.0,0.005718
14752,geosteiner,23.0,32880.0,13.0,0.000956
14753,geosteiner,54.0,55690.0,31.0,0.002832
14754,geosteiner,100.0,75725.0,47.0,0.014306
14755,geosteiner,13.0,24975.0,7.0,0.000307
14756,geosteiner,79.0,68285.0,39.0,0.01074
14757,geosteiner,120.0,82707.0,59.0,0.014468
14758,geosteiner,106.0,76674.0,51.0,0.009256
14759,geosteiner,111.0,74830.0,57.0,0.018205
14760,geosteiner,38.0,49913.0,17.0,0.01346
14761,geosteiner,77.0,67287.0,38.0,0.005059
14762,geosteiner,71.0,65553.0,33.0,0.005969
14763,geosteiner,120.0,81022.0,57.0,0.00831
14764,geosteiner,20.0,29909.0,8.0,0.000594
14765,geosteiner,34.0,43355.0,15.0,0.00232
14766,geosteiner,76.0,67987.0,39.0,0.004441
14767,geosteiner,16.0,27518.0,5.0,0.000222
14768,geosteiner,68.0,60929.0,29.0,0.008209
14769,geosteiner,20.0,35330.0,8.0,0.000366
14770,geosteiner,108.0,78330.0,53.0,0.017419
14771,geosteiner,62.0,56567.0,30.0,0.003451
14772,geosteiner,96.0,75093.0,45.0,0.008364
14773,geosteiner,65.0,61335.0,32.0,0.00496
14774,geosteiner,45.0,50155.0,25.0,0.002629
14775,geosteiner,51.0,49811.0,27.0,0.002093
14776,geosteiner,66.0,58831.0,29.0,0.002674
14777,geosteiner,105.0,75497.0,50.0,0.007419
14778,geosteiner,112.0,79120.0,51.0,0.014799
14779,geosteiner,17.0,34577.0,8.0,0.000845
14780,geosteiner,109.0,79116.0,48.0,0.01297
14781,geosteiner,10.0,22346.0,5.0,0.000213
14782,geosteiner,103.0,75620.0,56.0,0.009187
14783,geosteiner,60.0,49818.0,25.0,0.003465
14784,geosteiner,31.0,43238.0,13.0,0.001163
14785,geosteiner,36.0,47507.0,15.0,0.001706
14786,geosteiner,15.0,23079.0,7.0,0.000273
14787,geosteiner,113.0,74935.0,56.0,0.022756
14788,geosteiner,29.0,43662.0,12.0,0.001326
14789,geosteiner,77.0,66206.0,37.0,0.005699
14790,geosteiner,21.0,31516.0,8.0,0.000652
14791,geosteiner,28.0,39206.0,13.0,0.001249
14792,geosteiner,22.0,34855.0,10.0,0.00071
14793,geosteiner,51.0,52042.0,24.0,0.00728
14794,geosteiner,85.0,66660.0,39.0,0.005274
14795,geosteiner,112.0,79520.0,55.0,0.01447
14796,geosteiner,43.0,50621.0,23.0,0.002242
14797,geosteiner,93.0,72780.0,44.0,0.010812
14798,geosteiner,52.0,53614.0,25.0,0.004031
14799,geosteiner,52.0,55603.0,23.0,0.00468
14800,geosteiner,110.0,77850.0,49.0,0.015495
14801,geosteiner,111.0,77045.0,49.0,0.019963
14802,geosteiner,116.0,80020.0,55.0,0.017885
14803,geosteiner,64.0,56538.0,30.0,0.003429
14804,geosteiner,12.0,26112.0,6.0,0.000326
14805,geosteiner,49.0,52661.0,21.0,0.00226
14806,geosteiner,102.0,73477.0,48.0,0.011193
14807,geosteiner,73.0,67916.0,38.0,0.006202
14808,geosteiner,105.0,74026.0,51.0,0.007209
14809,geosteiner,118.0,86284.0,52.0,0.030195
14810,geosteiner,101.0,75213.0,49.0,0.008567
14811,geosteiner,66.0,59614.0,33.0,0.003357
14812,geosteiner,53.0,56414.0,25.0,0.002181
14813,geosteiner,88.0,68708.0,43.0,0.009816
14814,geosteiner,117.0,79644.0,57.0,0.028504
14815,geosteiner,51.0,51699.0,24.0,0.002183
14816,geosteiner,108.0,76543.0,48.0,0.015055
14817,geosteiner,107.0,79211.0,49.0,0.013527
14818,geosteiner,52.0,50909.0,22.0,0.001248
14819,geosteiner,52.0,56016.0,26.0,0.004795
14820,geosteiner,10.0,25186.0,5.0,0.000326
14821,geosteiner,68.0,58700.0,32.0,0.00966
14822,geosteiner,71.0,62449.0,31.0,0.002886
14823,geosteiner,59.0,57860.0,23.0,0.00284
14824,geosteiner,52.0,52534.0,20.0,0.002366
14825,geosteiner,110.0,80735.0,50.0,0.011647
14826,geosteiner,27.0,41971.0,15.0,0.001215
14827,geosteiner,81.0,68170.0,34.0,0.008191
14828,geosteiner,14.0,29254.0,5.0,0.000251
14829,geosteiner,49.0,54031.0,20.0,0.002291
14830,geosteiner,67.0,59908.0,30.0,0.004382
14831,geosteiner,16.0,35012.0,5.0,0.000246
14832,geosteiner,86.0,72169.0,42.0,0.007649
14833,geosteiner,64.0,61467.0,35.0,0.005358
14834,geosteiner,85.0,69449.0,40.0,0.008258
14835,geosteiner,99.0,73500.0,48.0,0.011726
14836,geosteiner,99.0,71905.0,49.0,0.007686
14837,geosteiner,108.0,79338.0,52.0,0.012607
14838,geosteiner,25.0,35867.0,12.0,0.001289
14839,geosteiner,52.0,55742.0,27.0,0.002667
14840,geosteiner,82.0,67908.0,38.0,0.007892
14841,geosteiner,11.0,25955.0,4.0,0.000236
14842,geosteiner,43.0,48923.0,23.0,0.003691
14843,geosteiner,119.0,82285.0,63.0,0.010196
14844,geosteiner,102.0,73068.0,44.0,0.008693
14845,geosteiner,82.0,63838.0,37.0,0.006414
14846,geosteiner,98.0,73804.0,50.0,0.01173
14847,geosteiner,16.0,28728.0,6.0,0.000347
14848,geosteiner,89.0,72470.0,41.0,0.00638
14849,geosteiner,36.0,43811.0,18.0,0.001215
14850,geosteiner,115.0,80397.0,57.0,0.015699
14851,geosteiner,96.0,75115.0,46.0,0.01192
14852,geosteiner,65.0,60595.0,29.0,0.003247
14853,geosteiner,80.0,68102.0,38.0,0.009534
14854,geosteiner,100.0,74003.0,51.0,0.008682
14855,geosteiner,91.0,70977.0,44.0,0.014639
14856,geosteiner,79.0,66558.0,45.0,0.006146
14857,geosteiner,14.0,30789.0,5.0,0.000243
14858,geosteiner,17.0,33538.0,7.0,0.000303
14859,geosteiner,31.0,40182.0,16.0,0.001517
14860,geosteiner,25.0,38899.0,11.0,0.000974
14861,geosteiner,12.0,23673.0,6.0,0.000142
14862,geosteiner,15.0,27379.0,6.0,0.000298
14863,geosteiner,87.0,68397.0,37.0,0.004681
14864,geosteiner,76.0,64294.0,39.0,0.006663
14865,geosteiner,29.0,42840.0,14.0,0.001105
14866,geosteiner,24.0,36404.0,10.0,0.001216
14867,geosteiner,93.0,70540.0,46.0,0.015919
14868,geosteiner,33.0,42753.0,16.0,0.005532
14869,geosteiner,18.0,29404.0,7.0,0.000263
14870,geosteiner,32.0,38316.0,15.0,0.000846
14871,geosteiner,47.0,54158.0,19.0,0.0017
14872,geosteiner,102.0,71139.0,49.0,0.013789
14873,geosteiner,65.0,65233.0,31.0,0.006176
14874,geosteiner,38.0,45875.0,17.0,0.00284
14875,geosteiner,76.0,64431.0,39.0,0.005336
14876,geosteiner,16.0,29496.0,7.0,0.000239
14877,geosteiner,84.0,66616.0,43.0,0.011273
14878,geosteiner,55.0,55368.0,24.0,0.003022
14879,geosteiner,103.0,80135.0,46.0,0.016701
14880,geosteiner,18.0,29433.0,7.0,0.001176
14881,geosteiner,116.0,79609.0,59.0,0.023532
14882,geosteiner,97.0,74551.0,48.0,0.007494
14883,geosteiner,118.0,84436.0,58.0,0.010935
14884,geosteiner,14.0,34162.0,8.0,0.000234
14885,geosteiner,118.0,78034.0,52.0,0.011706
14886,geosteiner,101.0,75444.0,51.0,0.006988
14887,geosteiner,84.0,68441.0,41.0,0.007028
14888,geosteiner,53.0,53073.0,24.0,0.004003
14889,geosteiner,41.0,48724.0,22.0,0.002876
14890,geosteiner,70.0,62980.0,35.0,0.003738
14891,geosteiner,117.0,75852.0,57.0,0.013914
14892,geosteiner,43.0,49873.0,20.0,0.002318
14893,geosteiner,107.0,76789.0,52.0,0.015564
14894,geosteiner,7.0,14330.0,3.0,0.000121
14895,geosteiner,111.0,74100.0,52.0,0.011224
14896,geosteiner,62.0,59724.0,30.0,0.004817
14897,geosteiner,111.0,81212.0,48.0,0.022263
14898,geosteiner,94.0,68522.0,43.0,0.00765
14899,geosteiner,61.0,56267.0,24.0,0.003075
14900,geosteiner,18.0,32500.0,8.0,0.000378
14901,geosteiner,25.0,42202.0,13.0,0.001316
14902,geosteiner,33.0,41240.0,14.0,0.001234
14903,geosteiner,22.0,33640.0,10.0,0.000544
14904,geosteiner,115.0,80862.0,56.0,0.012807
14905,geosteiner,113.0,79571.0,57.0,0.013079
14906,geosteiner,8.0,20574.0,3.0,2.9e-05
14907,geosteiner,25.0,35524.0,9.0,0.000546
14908,geosteiner,108.0,79064.0,51.0,0.01438
14909,geosteiner,11.0,20456.0,5.0,0.000241
14910,geosteiner,68.0,59185.0,35.0,0.004881
14911,geosteiner,105.0,74204.0,53.0,0.008709
14912,geosteiner,117.0,76847.0,61.0,0.014952
14913,geosteiner,108.0,77479.0,55.0,0.274979
14914,geosteiner,109.0,76284.0,53.0,0.014278
14915,geosteiner,71.0,60169.0,34.0,0.003973
14916,geosteiner,70.0,65466.0,32.0,0.016067
14917,geosteiner,65.0,60016.0,28.0,0.003355
14918,geosteiner,62.0,58604.0,29.0,0.004089
14919,geosteiner,43.0,49219.0,24.0,0.004478
14920,geosteiner,84.0,63635.0,42.0,0.011473
14921,geosteiner,89.0,74192.0,45.0,0.007869
14922,geosteiner,13.0,24915.0,5.0,0.000241
14923,geosteiner,37.0,46042.0,17.0,0.001548
14924,geosteiner,39.0,49969.0,19.0,0.001802
14925,geosteiner,98.0,70860.0,46.0,0.009714
14926,geosteiner,114.0,78968.0,59.0,0.026426
14927,geosteiner,53.0,54066.0,25.0,0.002073
14928,geosteiner,10.0,28777.0,4.0,0.000134
14929,geosteiner,75.0,67341.0,35.0,0.003293
14930,geosteiner,110.0,75384.0,52.0,0.146079
14931,geosteiner,92.0,68870.0,42.0,0.007126
14932,geosteiner,12.0,24862.0,4.0,0.000217
14933,geosteiner,120.0,82390.0,51.0,0.009697
14934,geosteiner,42.0,46474.0,20.0,0.003533
14935,geosteiner,60.0,57860.0,29.0,0.005866
14936,geosteiner,64.0,58927.0,28.0,0.003538
14937,geosteiner,35.0,41856.0,16.0,0.001389
14938,geosteiner,65.0,60560.0,34.0,0.004598
14939,geosteiner,30.0,44725.0,12.0,0.001005
14940,geosteiner,41.0,46163.0,20.0,0.002478
14941,geosteiner,50.0,54357.0,20.0,0.002632
14942,geosteiner,73.0,63358.0,39.0,0.0048
14943,geosteiner,22.0,33888.0,11.0,0.000581
14944,geosteiner,23.0,32246.0,9.0,0.000863
14945,geosteiner,37.0,47537.0,18.0,0.002079
14946,geosteiner,119.0,79286.0,54.0,0.01038
14947,geosteiner,95.0,71553.0,47.0,0.012609
14948,geosteiner,59.0,57802.0,31.0,0.004952
14949,geosteiner,77.0,69857.0,38.0,0.008305
14950,geosteiner,100.0,76542.0,52.0,0.022586
14951,geosteiner,42.0,47937.0,20.0,0.003376
14952,geosteiner,120.0,79916.0,55.0,0.031228
14953,geosteiner,26.0,37243.0,12.0,0.000926
14954,geosteiner,106.0,77112.0,51.0,0.01487
14955,geosteiner,20.0,32990.0,7.0,0.000816
14956,geosteiner,78.0,66350.0,37.0,0.004479
14957,geosteiner,108.0,75239.0,51.0,0.011751
14958,geosteiner,72.0,61368.0,36.0,0.007128
14959,geosteiner,115.0,79042.0,51.0,0.017068
14960,geosteiner,73.0,66623.0,39.0,0.0043
14961,geosteiner,85.0,64316.0,43.0,0.008683
14962,geosteiner,104.0,77096.0,51.0,0.020053
14963,geosteiner,95.0,70619.0,46.0,0.009708
14964,geosteiner,22.0,36569.0,12.0,0.000536
14965,geosteiner,72.0,62692.0,35.0,0.005049
14966,geosteiner,33.0,40134.0,16.0,0.001251
14967,geosteiner,105.0,77889.0,52.0,0.008074
14968,geosteiner,70.0,59742.0,34.0,0.014998
14969,geosteiner,32.0,42120.0,16.0,0.000789
14970,geosteiner,11.0,24654.0,4.0,0.000152
14971,geosteiner,40.0,51636.0,19.0,0.001981
14972,geosteiner,62.0,62720.0,32.0,0.012961
14973,geosteiner,100.0,74120.0,49.0,0.008731
14974,geosteiner,59.0,55066.0,27.0,0.003236
14975,geosteiner,34.0,43008.0,15.0,0.000932
14976,geosteiner,58.0,54683.0,29.0,0.004438
14977,geosteiner,7.0,15151.0,2.0,2.7e-05
14978,geosteiner,83.0,69335.0,40.0,0.021387
14979,geosteiner,102.0,74953.0,46.0,0.012515
14980,geosteiner,112.0,77897.0,59.0,0.015331
14981,geosteiner,101.0,76796.0,45.0,0.009105
14982,geosteiner,104.0,76703.0,46.0,0.010747
14983,geosteiner,111.0,81607.0,54.0,0.014576
14984,geosteiner,86.0,70713.0,39.0,0.009432
14985,geosteiner,98.0,76363.0,47.0,0.016444
14986,geosteiner,77.0,65372.0,36.0,0.003307
14987,geosteiner,99.0,75422.0,50.0,0.017781
14988,geosteiner,23.0,38748.0,10.0,0.000688
14989,geosteiner,85.0,69645.0,40.0,0.005004
14990,geosteiner,22.0,32579.0,8.0,0.00041
14991,geosteiner,71.0,64889.0,31.0,0.007577
14992,geosteiner,49.0,50994.0,26.0,0.001685
14993,geosteiner,26.0,35881.0,11.0,0.000689
14994,geosteiner,88.0,72172.0,42.0,0.009702
14995,geosteiner,52.0,54936.0,23.0,0.002082
14996,geosteiner,51.0,57587.0,27.0,0.003333
14997,geosteiner,52.0,54410.0,28.0,0.009074
14998,geosteiner,53.0,51136.0,22.0,0.006257
14999,geosteiner,84.0,72056.0,39.0,0.006517
15000,geosteiner,16.0,33017.0,7.0,0.000805
15001,geosteiner,79.0,65339.0,40.0,0.006645
15002,geosteiner,14.0,30431.0,5.0,0.000368
15003,geosteiner,42.0,50396.0,21.0,0.006147
15004,geosteiner,75.0,65821.0,36.0,0.006391
15005,geosteiner,54.0,59627.0,24.0,0.002334
15006,geosteiner,61.0,59293.0,31.0,0.003589
15007,geosteiner,110.0,76760.0,54.0,0.019458
15008,geosteiner,73.0,63143.0,38.0,0.005376
15009,geosteiner,63.0,61342.0,32.0,0.004366
15010,geosteiner,16.0,27707.0,7.0,0.00037
15011,geosteiner,56.0,56950.0,28.0,0.003397
15012,geosteiner,54.0,53520.0,25.0,0.00326
15013,geosteiner,58.0,54711.0,25.0,0.00262
15014,geosteiner,12.0,24863.0,6.0,0.00023
15015,geosteiner,35.0,45379.0,16.0,0.002057
15016,geosteiner,84.0,68636.0,38.0,0.013207
15017,geosteiner,106.0,75616.0,49.0,0.009549
15018,geosteiner,53.0,53592.0,25.0,0.004622
15019,geosteiner,80.0,64893.0,39.0,0.00796
15020,geosteiner,62.0,60641.0,34.0,0.004393
15021,geosteiner,76.0,63317.0,34.0,0.004618
15022,geosteiner,57.0,55283.0,25.0,0.002811
15023,geosteiner,23.0,38441.0,10.0,0.000478
15024,geosteiner,60.0,56470.0,31.0,0.002905
15025,geosteiner,46.0,53692.0,20.0,0.001858
15026,geosteiner,101.0,74585.0,48.0,0.014141
15027,geosteiner,63.0,61057.0,27.0,0.004895
15028,geosteiner,72.0,61122.0,33.0,0.007019
15029,geosteiner,111.0,79957.0,52.0,0.009457
15030,geosteiner,49.0,53253.0,23.0,0.002122
15031,geosteiner,7.0,15671.0,3.0,0.000127
15032,geosteiner,35.0,44268.0,14.0,0.001156
15033,geosteiner,118.0,83228.0,55.0,0.015484
15034,geosteiner,40.0,50812.0,17.0,0.002036
15035,geosteiner,87.0,71067.0,42.0,0.007572
15036,geosteiner,20.0,32298.0,7.0,0.000377
15037,geosteiner,82.0,67200.0,43.0,0.010623
15038,geosteiner,56.0,55877.0,25.0,0.00565
15039,geosteiner,83.0,62629.0,38.0,0.005957
15040,geosteiner,101.0,75774.0,41.0,0.005926
15041,geosteiner,101.0,69015.0,43.0,0.008319
15042,geosteiner,13.0,28452.0,5.0,0.000185
15043,geosteiner,7.0,15499.0,3.0,2.8e-05
15044,geosteiner,54.0,53738.0,28.0,0.002381
15045,geosteiner,105.0,71567.0,53.0,0.028855
15046,geosteiner,83.0,64155.0,36.0,0.009201
15047,geosteiner,70.0,62322.0,35.0,0.003205
15048,geosteiner,27.0,37246.0,12.0,0.001043
15049,geosteiner,15.0,26766.0,7.0,0.000304
15050,geosteiner,32.0,46773.0,17.0,0.001541
15051,geosteiner,46.0,51082.0,19.0,0.002107
15052,geosteiner,31.0,43036.0,14.0,0.000684
15053,geosteiner,45.0,47073.0,21.0,0.002286
15054,geosteiner,7.0,19383.0,3.0,0.000138
15055,geosteiner,66.0,59806.0,33.0,0.004626
15056,geosteiner,115.0,80334.0,57.0,0.018268
15057,geosteiner,38.0,41641.0,15.0,0.001549
15058,geosteiner,54.0,52383.0,27.0,0.004117
15059,geosteiner,10.0,21304.0,5.0,0.000168
15060,geosteiner,91.0,71013.0,45.0,0.008804
15061,geosteiner,16.0,32776.0,6.0,0.000297
15062,geosteiner,32.0,43310.0,15.0,0.001043
15063,geosteiner,7.0,20348.0,3.0,2.7e-05
15064,geosteiner,24.0,37484.0,10.0,0.001105
15065,geosteiner,119.0,83543.0,55.0,0.018449
15066,geosteiner,108.0,78924.0,56.0,0.017754
15067,geosteiner,27.0,41407.0,13.0,0.000901
15068,geosteiner,7.0,17899.0,3.0,8.8e-05
15069,geosteiner,13.0,29825.0,5.0,0.00048
15070,geosteiner,34.0,45615.0,15.0,0.002269
15071,geosteiner,33.0,44740.0,16.0,0.000895
15072,geosteiner,92.0,69930.0,43.0,0.021389
15073,geosteiner,38.0,40009.0,19.0,0.001384
15074,geosteiner,75.0,65504.0,36.0,0.016838
15075,geosteiner,19.0,36784.0,11.0,0.000521
15076,geosteiner,36.0,44049.0,19.0,0.001444
15077,geosteiner,40.0,45243.0,20.0,0.004886
15078,geosteiner,25.0,34965.0,12.0,0.002206
15079,geosteiner,118.0,84302.0,58.0,0.024234
15080,geosteiner,59.0,53518.0,25.0,0.002861
15081,geosteiner,30.0,40413.0,15.0,0.000844
15082,geosteiner,86.0,72470.0,40.0,0.01731
15083,geosteiner,94.0,76243.0,43.0,0.006896
15084,geosteiner,51.0,57325.0,23.0,0.002399
15085,geosteiner,73.0,61969.0,32.0,0.003554
15086,geosteiner,36.0,43917.0,15.0,0.001006
15087,geosteiner,9.0,21425.0,3.0,0.000178
15088,geosteiner,29.0,44839.0,15.0,0.001213
15089,geosteiner,9.0,24527.0,5.0,0.000149
15090,geosteiner,39.0,50381.0,17.0,0.00237
15091,geosteiner,68.0,65341.0,35.0,0.006411
15092,geosteiner,26.0,40892.0,14.0,0.001622
15093,geosteiner,77.0,63125.0,36.0,0.005584
15094,geosteiner,33.0,43595.0,16.0,0.002023
15095,geosteiner,109.0,79461.0,53.0,0.015022
15096,geosteiner,107.0,77065.0,50.0,0.012244
15097,geosteiner,96.0,72646.0,49.0,0.009679
15098,geosteiner,32.0,44923.0,14.0,0.001356
15099,geosteiner,84.0,62937.0,41.0,0.01159
15100,geosteiner,35.0,46212.0,17.0,0.00119
15101,geosteiner,93.0,69920.0,45.0,0.00971
15102,geosteiner,45.0,51289.0,22.0,0.002599
15103,geosteiner,110.0,76120.0,52.0,0.007021
15104,geosteiner,102.0,79516.0,45.0,0.01197
15105,geosteiner,62.0,58449.0,33.0,0.004379
15106,geosteiner,88.0,69163.0,41.0,0.011564
15107,geosteiner,19.0,28809.0,7.0,0.000409
15108,geosteiner,67.0,61371.0,32.0,0.008763
15109,geosteiner,100.0,73492.0,47.0,0.014944
15110,geosteiner,80.0,66169.0,39.0,0.005028
15111,geosteiner,99.0,74770.0,49.0,0.0112
15112,geosteiner,86.0,70604.0,40.0,0.008762
15113,geosteiner,120.0,81851.0,53.0,0.011127
15114,geosteiner,94.0,76055.0,46.0,0.007325
15115,geosteiner,36.0,46007.0,18.0,0.000949
15116,geosteiner,95.0,73398.0,47.0,0.019149
15117,geosteiner,37.0,36582.0,15.0,0.001636
15118,geosteiner,60.0,57147.0,32.0,0.003146
15119,geosteiner,60.0,58778.0,32.0,0.003612
15120,geosteiner,100.0,74859.0,52.0,0.008448
15121,geosteiner,12.0,34798.0,5.0,0.000183
15122,geosteiner,94.0,67806.0,45.0,0.012329
15123,geosteiner,75.0,63419.0,34.0,0.006087
15124,geosteiner,115.0,81204.0,57.0,0.010736
15125,geosteiner,24.0,39786.0,11.0,0.001515
15126,geosteiner,102.0,75041.0,45.0,0.009492
15127,geosteiner,67.0,57937.0,29.0,0.003947
15128,geosteiner,8.0,17752.0,3.0,9.9e-05
15129,geosteiner,111.0,79100.0,52.0,0.008782
15130,geosteiner,55.0,57156.0,26.0,0.004383
15131,geosteiner,13.0,30742.0,6.0,0.000265
15132,geosteiner,13.0,25290.0,4.0,0.000189
15133,geosteiner,64.0,61782.0,33.0,0.007562
15134,geosteiner,97.0,71778.0,43.0,0.007608
15135,geosteiner,35.0,45976.0,18.0,0.00162
15136,geosteiner,21.0,33696.0,10.0,0.000656
15137,geosteiner,88.0,70193.0,38.0,0.010571
15138,geosteiner,87.0,69005.0,39.0,0.006812
15139,geosteiner,74.0,58819.0,32.0,0.003418
15140,geosteiner,64.0,56641.0,29.0,0.003651
15141,geosteiner,53.0,52400.0,25.0,0.004183
15142,geosteiner,103.0,71796.0,44.0,0.015415
15143,geosteiner,44.0,47973.0,19.0,0.00207
15144,geosteiner,35.0,43991.0,16.0,0.002267
15145,geosteiner,55.0,56054.0,25.0,0.003909
15146,geosteiner,51.0,53120.0,24.0,0.002893
15147,geosteiner,63.0,61083.0,27.0,0.002893
15148,geosteiner,54.0,52213.0,20.0,0.002502
15149,geosteiner,76.0,64887.0,33.0,0.003661
15150,geosteiner,10.0,26263.0,4.0,0.000207
15151,geosteiner,92.0,68717.0,44.0,0.008073
15152,geosteiner,50.0,55994.0,23.0,0.001943
15153,geosteiner,43.0,50312.0,22.0,0.006403
15154,geosteiner,61.0,57322.0,29.0,0.004415
15155,geosteiner,51.0,55381.0,23.0,0.002275
15156,geosteiner,107.0,72558.0,45.0,0.006326
15157,geosteiner,102.0,72236.0,41.0,0.009778
15158,geosteiner,53.0,55005.0,24.0,0.004798
15159,geosteiner,117.0,81550.0,62.0,0.025485
15160,geosteiner,74.0,67335.0,34.0,0.005725
15161,geosteiner,116.0,82100.0,52.0,0.014476
15162,geosteiner,61.0,59557.0,26.0,0.004114
15163,geosteiner,59.0,59088.0,28.0,0.005716
15164,geosteiner,38.0,44767.0,20.0,0.00281
15165,geosteiner,55.0,57245.0,29.0,0.006294
15166,geosteiner,64.0,64905.0,30.0,0.006432
15167,geosteiner,80.0,68488.0,37.0,0.004603
15168,geosteiner,67.0,58673.0,32.0,0.004317
15169,geosteiner,48.0,47660.0,23.0,0.003124
