,terminals,flute_wl,flute_nsps,flute_ct,geosteiner_wl,geosteiner_nsps,geosteiner_ct,cockayne_wl,cockayne_nsps,cockayne_ct
16966,11,26861.0,9.0,1e-05,26861.0,9.0,0.000349,26861.0,9.0,0.120888
16967,11,23842.0,9.0,1.6e-05,23842.0,9.0,0.000171,23842.0,9.0,0.138585
16968,11,20977.0,9.0,6e-06,20977.0,9.0,0.000167,20977.0,9.0,0.072298
16969,11,20783.0,9.0,6e-06,20783.0,9.0,0.000157,20783.0,9.0,0.082865
16970,11,27615.0,9.0,6e-06,27615.0,9.0,0.000196,27615.0,9.0,0.106886
16971,11,26899.0,9.0,6e-06,26899.0,9.0,0.000199,26899.0,9.0,0.119445
16972,11,25960.0,9.0,7e-06,25960.0,9.0,0.000182,25960.0,9.0,0.102111
16973,11,29302.0,9.0,6e-06,29302.0,9.0,0.000182,29302.0,9.0,0.081019
16974,11,26492.0,9.0,7e-06,26492.0,9.0,0.00014,26492.0,9.0,0.114096
16975,11,27841.0,9.0,6e-06,27841.0,9.0,0.000296,27841.0,9.0,0.100953
16976,11,28089.0,9.0,6e-06,28089.0,9.0,0.000104,28089.0,9.0,0.061198
16977,11,21941.0,9.0,9e-06,21941.0,9.0,0.000131,21941.0,9.0,0.104796
16978,11,27121.0,9.0,7e-06,27121.0,9.0,0.000227,27121.0,9.0,0.11854
16979,11,25054.0,9.0,8e-06,25054.0,9.0,0.000326,25054.0,9.0,0.082197
16980,11,22590.0,9.0,7e-06,22590.0,9.0,0.000152,22590.0,9.0,0.119468
16981,11,23136.0,9.0,6e-06,23136.0,9.0,0.000111,23136.0,9.0,0.095326
16982,11,20638.0,9.0,6e-06,20638.0,9.0,0.000236,20638.0,9.0,0.124331
16983,11,20321.0,9.0,6e-06,20321.0,9.0,0.000122,20321.0,9.0,0.096749
16984,11,26605.0,9.0,7e-06,26605.0,9.0,0.00015,26605.0,9.0,0.097211
16985,11,26595.0,9.0,8e-06,26595.0,9.0,0.000177,26595.0,9.0,0.108216
16986,11,23057.0,9.0,6e-06,23057.0,9.0,0.000166,23057.0,9.0,0.116406
16987,11,25724.0,9.0,6e-06,25724.0,9.0,0.000183,25724.0,9.0,0.091373
16988,11,21771.0,9.0,6e-06,21771.0,9.0,0.000237,21771.0,9.0,0.084661
16989,11,28409.0,9.0,7e-06,28409.0,9.0,0.000138,28409.0,9.0,0.083676
16990,11,25895.0,9.0,6e-06,25895.0,9.0,0.000171,25895.0,9.0,0.121542
16991,11,27153.0,9.0,7e-06,27153.0,9.0,0.000123,27153.0,9.0,0.077531
16992,11,25958.0,9.0,8e-06,25958.0,9.0,0.000369,25958.0,9.0,0.130199
16993,11,27983.0,9.0,6e-06,27922.0,9.0,0.000201,27922.0,9.0,0.103535
16994,11,25030.0,9.0,8e-06,25030.0,9.0,0.000259,25030.0,9.0,0.092489
16995,11,21889.0,9.0,7e-06,21889.0,9.0,0.000175,21889.0,9.0,0.085687
16996,11,24033.0,9.0,5e-06,24033.0,9.0,0.000207,24033.0,9.0,0.075596
16997,11,24780.0,9.0,5e-06,24780.0,9.0,0.000219,24780.0,9.0,0.096054
16998,11,20511.0,9.0,5e-06,20511.0,9.0,0.000137,20511.0,9.0,0.088132
16999,11,29370.0,9.0,7e-06,29370.0,9.0,0.000129,29370.0,9.0,0.118437
17000,11,25854.0,9.0,7e-06,25854.0,9.0,0.000141,25854.0,9.0,0.10581
17001,11,22421.0,9.0,6e-06,22421.0,9.0,0.000212,22421.0,9.0,0.104659
17002,11,26673.0,9.0,6e-06,26673.0,9.0,0.000236,26673.0,9.0,0.081499
17003,11,22015.0,9.0,6e-06,22015.0,9.0,0.00012,22015.0,9.0,0.116449
17004,11,24715.0,9.0,6e-06,24715.0,9.0,0.000209,24715.0,9.0,0.116856
17005,11,26445.0,9.0,8e-06,26445.0,9.0,0.000192,26445.0,9.0,0.118689
17006,11,23660.0,9.0,7e-06,23660.0,9.0,0.000266,23660.0,9.0,0.121511
17007,11,24182.0,9.0,6e-06,24182.0,9.0,0.000225,24182.0,9.0,0.134285
17008,11,28065.0,9.0,7e-06,28065.0,9.0,0.000235,28065.0,9.0,0.131611
17009,11,22597.0,9.0,6e-06,22597.0,9.0,0.000205,22597.0,9.0,0.087527
17010,11,29681.0,9.0,8e-06,29681.0,9.0,0.000125,29681.0,9.0,0.096925
17011,11,21640.0,9.0,6e-06,21640.0,9.0,0.000173,21640.0,9.0,0.07053
17012,11,21819.0,9.0,7e-06,21819.0,9.0,0.0002,21819.0,9.0,0.129148
17013,11,19823.0,9.0,7e-06,19823.0,9.0,0.000114,19823.0,9.0,0.074882
17014,11,28485.0,9.0,7e-06,28485.0,9.0,0.000192,28485.0,9.0,0.121203
17015,11,25231.0,9.0,8e-06,25231.0,9.0,0.000198,25231.0,9.0,0.075422
17016,11,22864.0,9.0,6e-06,22864.0,9.0,0.000196,22864.0,9.0,0.096476
17017,11,26811.0,9.0,6e-06,26811.0,9.0,0.000155,26811.0,9.0,0.054746
17018,11,29462.0,9.0,8e-06,29329.0,9.0,0.000244,29329.0,9.0,0.117958
17019,11,20451.0,9.0,7e-06,20451.0,9.0,0.000213,20451.0,9.0,0.112199
17020,11,21808.0,9.0,2e-06,21808.0,9.0,0.000138,21808.0,9.0,0.059489
17021,11,23458.0,9.0,6e-06,23458.0,9.0,0.000291,23458.0,10.0,0.113488
17022,11,24088.0,9.0,6e-06,24088.0,9.0,0.000163,24088.0,9.0,0.069959
17023,11,23514.0,9.0,5e-06,23514.0,9.0,0.0002,23514.0,9.0,0.071298
17024,11,23349.0,9.0,6e-06,23349.0,9.0,0.000143,23349.0,9.0,0.058416
17025,11,28116.0,9.0,7e-06,28116.0,9.0,0.000303,28116.0,9.0,0.100658
17026,11,18564.0,9.0,7e-06,18564.0,9.0,0.000149,18564.0,9.0,0.108748
17027,11,19764.0,9.0,5e-06,19764.0,9.0,0.000251,19764.0,9.0,0.072728
17028,11,22250.0,9.0,5e-06,22250.0,8.0,0.000146,22250.0,8.0,0.067913
17029,11,25979.0,9.0,6e-06,25979.0,9.0,0.000117,25979.0,9.0,0.071908
17030,11,22175.0,9.0,5e-06,22175.0,9.0,0.000168,22175.0,9.0,0.092023
17031,11,29032.0,9.0,7e-06,29032.0,9.0,0.000195,29032.0,9.0,0.07563
17032,11,31554.0,9.0,8e-06,31554.0,9.0,0.000167,31554.0,9.0,0.101732
17033,11,22612.0,9.0,6e-06,22612.0,9.0,0.000202,22612.0,9.0,0.077988
17034,11,27217.0,9.0,7e-06,27217.0,9.0,0.000127,27217.0,10.0,0.09673
17035,11,26022.0,9.0,5e-06,26022.0,9.0,0.00022,26022.0,9.0,0.075761
17036,11,23982.0,9.0,2e-06,23982.0,9.0,0.000181,23982.0,9.0,0.083144
17037,11,23315.0,9.0,6e-06,23315.0,9.0,0.000201,23315.0,9.0,0.115831
17038,11,21564.0,9.0,1.5e-05,21564.0,9.0,0.000233,21564.0,9.0,0.091764
17039,11,21045.0,9.0,7e-06,21045.0,9.0,0.000386,21045.0,10.0,0.135904
17040,11,24011.0,9.0,7e-06,24011.0,9.0,0.000151,24011.0,9.0,0.092259
17041,11,22900.0,9.0,1e-06,22900.0,8.0,0.000162,22900.0,9.0,0.069974
17042,11,25206.0,9.0,8e-06,25206.0,9.0,0.000225,25206.0,9.0,0.10703
17043,11,25044.0,9.0,6e-06,25044.0,9.0,0.00035,25044.0,9.0,0.062931
17044,11,27142.0,9.0,8e-06,27142.0,8.0,0.000246,27142.0,8.0,0.100853
17045,11,23696.0,9.0,7e-06,23696.0,9.0,0.000182,23696.0,9.0,0.067544
17046,11,28286.0,9.0,6e-06,28286.0,9.0,0.000265,28286.0,9.0,0.087533
17047,11,23685.0,9.0,6e-06,23685.0,9.0,0.000211,23685.0,9.0,0.093241
17048,11,25320.0,9.0,6e-06,25320.0,9.0,0.001905,25320.0,9.0,0.082249
17049,11,22358.0,9.0,5e-06,22358.0,9.0,0.000213,22358.0,9.0,0.097107
17050,11,34560.0,9.0,6e-06,34560.0,9.0,0.00023,34560.0,9.0,0.080726
17051,11,22120.0,9.0,6e-06,22120.0,9.0,0.000175,22120.0,9.0,0.10757
17052,11,26546.0,9.0,6e-06,26546.0,9.0,0.000195,26546.0,9.0,0.070449
17053,11,23070.0,9.0,6e-06,23070.0,9.0,0.000415,23070.0,9.0,0.103301
17054,11,28270.0,9.0,6e-06,28270.0,9.0,0.000149,28270.0,9.0,0.111553
17055,11,23661.0,9.0,5e-06,23661.0,9.0,0.000281,23661.0,9.0,0.092208
17056,11,23230.0,9.0,7e-06,23230.0,9.0,0.000123,23230.0,9.0,0.101317
17057,11,26675.0,9.0,7e-06,26675.0,9.0,0.000236,26675.0,9.0,0.073609
17058,11,26157.0,9.0,7e-06,26157.0,9.0,0.00018,26157.0,9.0,0.087651
17059,11,28165.0,9.0,7e-06,28165.0,9.0,0.000224,28165.0,9.0,0.141296
17060,11,25581.0,9.0,6e-06,25581.0,9.0,0.000254,25581.0,9.0,0.116451
17061,11,24593.0,9.0,6e-06,24593.0,9.0,0.000185,24593.0,9.0,0.085
17062,11,27943.0,9.0,8e-06,27943.0,9.0,0.000675,27943.0,9.0,0.089906
17063,11,23563.0,9.0,6e-06,23563.0,9.0,0.000233,23563.0,10.0,0.096169
17064,11,23192.0,9.0,5e-06,23192.0,9.0,0.000184,23192.0,9.0,0.066964
17065,11,25469.0,9.0,7e-06,25469.0,9.0,0.000292,25469.0,9.0,0.120023
17066,11,30369.0,9.0,6e-06,30369.0,9.0,0.000166,30369.0,9.0,0.106795
17067,11,22754.0,9.0,6e-06,22754.0,9.0,0.000267,22754.0,9.0,0.099623
17068,11,19833.0,9.0,8e-06,19833.0,9.0,0.000226,19833.0,9.0,0.103102
17069,11,23417.0,9.0,6e-06,23417.0,9.0,0.000195,23417.0,9.0,0.055816
17070,11,20682.0,9.0,8e-06,20682.0,9.0,0.000213,20682.0,9.0,0.116738
17071,11,26630.0,9.0,7e-06,26630.0,9.0,0.000301,26630.0,9.0,0.081722
17072,11,27098.0,9.0,6e-06,27098.0,9.0,0.000206,27098.0,9.0,0.094463
17073,11,21258.0,9.0,5e-06,21258.0,8.0,0.000137,21258.0,9.0,0.084013
17074,11,23822.0,9.0,8e-06,23822.0,9.0,0.000126,23822.0,9.0,0.099806
17075,11,24714.0,9.0,1e-06,24714.0,9.0,0.00028,24714.0,9.0,0.067761
17076,11,21470.0,9.0,6e-06,21470.0,9.0,0.000129,21470.0,9.0,0.07772
17077,11,25877.0,9.0,7e-06,25777.0,9.0,0.000108,25777.0,9.0,0.144897
17078,11,21403.0,9.0,7e-06,21403.0,9.0,0.000206,21403.0,9.0,0.124851
17079,11,22395.0,9.0,6e-06,22395.0,9.0,0.000196,22395.0,9.0,0.068332
17080,11,27242.0,9.0,6e-06,27242.0,9.0,0.00015,27242.0,9.0,0.07538
17081,11,25239.0,9.0,6e-06,25239.0,9.0,0.000167,25239.0,9.0,0.087056
17082,11,22668.0,9.0,5e-06,22668.0,9.0,0.000197,22668.0,9.0,0.121001
17083,11,23147.0,9.0,8e-06,23147.0,9.0,0.000184,23147.0,9.0,0.088139
17084,11,23238.0,9.0,7e-06,23238.0,9.0,0.000212,23238.0,9.0,0.127648
17085,11,26407.0,9.0,7e-06,26407.0,9.0,0.000189,26407.0,9.0,0.126381
17086,11,22090.0,9.0,7e-06,22090.0,9.0,0.000149,22090.0,9.0,0.095806
17087,11,28892.0,9.0,7e-06,28892.0,9.0,0.000226,28892.0,9.0,0.10538
17088,11,20585.0,9.0,6e-06,20585.0,9.0,0.000219,20585.0,9.0,0.101071
17089,11,27726.0,9.0,7e-06,27726.0,9.0,0.000175,27726.0,9.0,0.108088
17090,11,18994.0,9.0,6e-06,18994.0,9.0,0.000276,18994.0,9.0,0.06827
17091,11,28002.0,9.0,6e-06,28002.0,9.0,0.000218,28002.0,9.0,0.123632
17092,11,20523.0,9.0,6e-06,20523.0,9.0,0.000216,20523.0,9.0,0.095663
17093,11,25687.0,9.0,6e-06,25687.0,9.0,0.00012,25687.0,9.0,0.112262
17094,11,28634.0,9.0,7e-06,28101.0,9.0,0.000161,28101.0,9.0,0.145559
17095,11,28263.0,9.0,9e-06,28263.0,9.0,0.000209,28263.0,9.0,0.097053
17096,11,24043.0,9.0,7e-06,24043.0,9.0,0.000355,24043.0,9.0,0.128382
17097,11,25571.0,9.0,6e-06,25571.0,9.0,0.000234,25571.0,9.0,0.098849
17098,11,25039.0,9.0,6e-06,25039.0,9.0,0.000145,25039.0,9.0,0.075673
17099,11,26091.0,9.0,6e-06,26091.0,9.0,0.000142,26091.0,9.0,0.108127
17100,11,17254.0,9.0,6e-06,17254.0,9.0,0.0001,17254.0,9.0,0.103926
17101,11,21851.0,9.0,6e-06,21851.0,9.0,0.000229,21851.0,9.0,0.083203
17102,11,25995.0,9.0,5e-06,25995.0,9.0,0.000143,25995.0,9.0,0.090953
17103,11,26185.0,9.0,7e-06,26185.0,9.0,0.000191,26185.0,9.0,0.085228
17104,11,26057.0,9.0,7e-06,26057.0,9.0,0.000197,26057.0,9.0,0.078468
17105,11,26494.0,9.0,6e-06,26494.0,9.0,0.00027,26494.0,9.0,0.102719
17106,11,20910.0,9.0,8e-06,20910.0,9.0,0.000118,20910.0,9.0,0.104164
17107,11,23756.0,9.0,6e-06,23756.0,9.0,0.000231,23756.0,9.0,0.101421
17108,11,27066.0,9.0,8e-06,27066.0,9.0,0.000157,27066.0,9.0,0.087981
17109,11,22324.0,9.0,1.5e-05,22324.0,9.0,0.000119,22324.0,9.0,0.068163
17110,11,25089.0,9.0,7e-06,25089.0,9.0,0.000188,25089.0,9.0,0.098531
17111,11,25634.0,9.0,4e-06,25634.0,9.0,9.7e-05,25634.0,9.0,0.0672
17112,11,25069.0,9.0,8e-06,25069.0,9.0,0.000261,25069.0,9.0,0.083849
17113,11,22238.0,9.0,6e-06,22238.0,9.0,0.000246,22238.0,9.0,0.130478
17114,11,27359.0,9.0,6e-06,27359.0,9.0,0.000322,27359.0,9.0,0.093267
17115,11,24919.0,9.0,6e-06,24919.0,9.0,0.000228,24919.0,9.0,0.099253
17116,11,27838.0,9.0,7e-06,27838.0,9.0,0.00017,27838.0,9.0,0.120038
17117,11,26959.0,9.0,6e-06,26959.0,9.0,0.000115,26959.0,9.0,0.100158
17118,11,22808.0,9.0,6e-06,22808.0,9.0,0.000166,22808.0,9.0,0.088723
17119,11,27815.0,9.0,6e-06,27815.0,9.0,0.000131,27815.0,9.0,0.101535
17120,11,21752.0,9.0,7e-06,21752.0,9.0,0.000221,21752.0,9.0,0.123701
17121,11,27424.0,9.0,9e-06,27424.0,9.0,0.000196,27424.0,9.0,0.081884
17122,11,19252.0,9.0,8e-06,19252.0,9.0,0.000102,19252.0,9.0,0.106803
17123,11,21216.0,9.0,7e-06,21216.0,9.0,0.000187,21216.0,9.0,0.082196
17124,11,22439.0,9.0,7e-06,22439.0,9.0,0.000172,22439.0,9.0,0.100257
17125,11,21181.0,9.0,7e-06,21181.0,9.0,0.000262,21181.0,9.0,0.106978
17126,11,21010.0,9.0,6e-06,21010.0,9.0,0.000222,21010.0,9.0,0.068434
17127,11,26828.0,9.0,7e-06,26828.0,9.0,0.00022,26828.0,9.0,0.069933
17128,11,24480.0,9.0,6e-06,24480.0,9.0,0.000269,24480.0,9.0,0.121337
17129,11,21265.0,9.0,2e-06,21265.0,9.0,0.000281,21265.0,9.0,0.068505
17130,11,24330.0,9.0,7e-06,24330.0,9.0,0.000201,24330.0,9.0,0.098327
17131,11,21994.0,9.0,6e-06,21994.0,9.0,0.000245,21994.0,9.0,0.10166
17132,11,21344.0,9.0,6e-06,21344.0,9.0,0.000345,21344.0,9.0,0.130492
17133,11,26128.0,9.0,8e-06,26128.0,9.0,0.00015,26128.0,9.0,0.131947
17134,11,26124.0,9.0,1e-05,26124.0,9.0,0.000123,26124.0,9.0,0.087923
17135,11,25604.0,9.0,6e-06,25604.0,9.0,0.00034,25604.0,9.0,0.118033
17136,11,25563.0,9.0,6e-06,25563.0,9.0,0.000229,25563.0,9.0,0.077984
17137,11,23249.0,9.0,6e-06,23249.0,9.0,0.000147,23249.0,9.0,0.11236
17138,11,24544.0,9.0,8e-06,24544.0,9.0,0.000159,24544.0,9.0,0.050355
17139,11,30021.0,9.0,6e-06,30021.0,9.0,0.000211,30021.0,9.0,0.088002
17140,11,28805.0,9.0,8e-06,28805.0,9.0,0.00024,28805.0,9.0,0.077745
17141,11,21056.0,9.0,6e-06,21056.0,9.0,0.000172,21056.0,9.0,0.091199
17142,11,23753.0,9.0,5e-06,23753.0,9.0,0.00023,23753.0,9.0,0.096468
17143,11,27067.0,9.0,7e-06,27067.0,9.0,0.000215,27067.0,9.0,0.145278
17144,11,24321.0,9.0,7e-06,24321.0,9.0,0.000252,24321.0,9.0,0.088951
17145,11,25194.0,9.0,7e-06,25194.0,9.0,0.000233,25194.0,9.0,0.095755
17146,11,29655.0,9.0,6e-06,29655.0,9.0,0.000165,29655.0,9.0,0.088756
17147,11,23741.0,9.0,7e-06,23741.0,9.0,0.00022,23741.0,9.0,0.115664
17148,11,28924.0,9.0,7e-06,28924.0,9.0,0.000141,28924.0,9.0,0.101883
17149,11,25365.0,9.0,7e-06,25365.0,9.0,0.000246,25365.0,9.0,0.087828
17150,11,28535.0,9.0,6e-06,28535.0,9.0,0.000149,28535.0,9.0,0.111505
17151,11,25749.0,9.0,6e-06,25749.0,9.0,0.000221,25749.0,9.0,0.111034
17152,11,26628.0,9.0,6e-06,26628.0,9.0,0.000242,26628.0,9.0,0.107716
17153,11,22038.0,9.0,6e-06,22038.0,9.0,0.000638,22038.0,9.0,0.102683
17154,11,23259.0,9.0,8e-06,23259.0,9.0,0.000227,23259.0,9.0,0.126733
17155,11,19031.0,9.0,6e-06,19031.0,9.0,0.000266,19031.0,9.0,0.077932
17156,11,23293.0,9.0,6e-06,23293.0,9.0,0.000204,23293.0,9.0,0.097872
17157,11,24033.0,9.0,9e-06,24033.0,9.0,0.000232,24033.0,9.0,0.106565
17158,11,24402.0,9.0,7e-06,24402.0,9.0,0.000123,24402.0,9.0,0.148652
17159,11,25612.0,9.0,7e-06,25612.0,9.0,0.000118,25612.0,9.0,0.116761
17160,11,27687.0,9.0,9e-06,27687.0,9.0,0.000135,27687.0,10.0,0.132423
17161,11,24101.0,9.0,6e-06,24101.0,9.0,0.000184,24101.0,9.0,0.097013
17162,11,26550.0,9.0,6e-06,26550.0,9.0,0.000283,26550.0,9.0,0.088008
17163,11,29689.0,9.0,6e-06,29689.0,9.0,0.000113,29689.0,9.0,0.098815
17164,11,20116.0,9.0,6e-06,20116.0,9.0,0.0002,20116.0,9.0,0.095798
17165,11,23366.0,9.0,6e-06,23366.0,9.0,0.000196,23366.0,9.0,0.100523
17166,11,23950.0,9.0,6e-06,23950.0,9.0,0.001028,23950.0,9.0,0.08739
17167,11,26696.0,9.0,6e-06,26696.0,9.0,0.00038,26696.0,9.0,0.146568
17168,11,25796.0,9.0,6e-06,25796.0,9.0,0.000208,25796.0,9.0,0.088936
17169,11,28634.0,9.0,5e-06,28634.0,9.0,0.000187,28634.0,9.0,0.094916
17170,11,21063.0,9.0,8e-06,21063.0,9.0,0.00021,21063.0,9.0,0.121593
17171,11,27436.0,9.0,6e-06,27436.0,9.0,0.000362,27436.0,9.0,0.1154
17172,11,22752.0,9.0,6e-06,22752.0,9.0,0.00022,22752.0,9.0,0.134688
17173,11,21734.0,9.0,9e-06,21734.0,9.0,0.000115,21734.0,9.0,0.086541
17174,11,26912.0,9.0,6e-06,26912.0,9.0,0.000138,26912.0,9.0,0.086753
17175,11,27589.0,9.0,8e-06,27589.0,9.0,0.000227,27589.0,9.0,0.134799
17176,11,21508.0,9.0,7e-06,21508.0,9.0,0.000146,21508.0,9.0,0.122904
17177,11,19743.0,9.0,9e-06,19743.0,9.0,0.00013,19743.0,9.0,0.102487
17178,11,24117.0,9.0,7e-06,24117.0,9.0,0.000128,24117.0,9.0,0.1228
17179,11,26865.0,9.0,8e-06,26865.0,9.0,0.000353,26865.0,9.0,0.144193
17180,11,22327.0,9.0,1.5e-05,22327.0,9.0,0.000161,22327.0,9.0,0.100939
17181,11,27862.0,9.0,7e-06,27862.0,9.0,0.000291,27862.0,9.0,0.078824
17182,11,22845.0,9.0,6e-06,22845.0,9.0,0.000197,22845.0,9.0,0.104491
17183,11,28051.0,9.0,6e-06,28051.0,9.0,0.000141,28051.0,9.0,0.102808
17184,11,28101.0,9.0,7e-06,27969.0,9.0,0.000246,27969.0,9.0,0.111263
17185,11,21719.0,9.0,6e-06,21719.0,9.0,0.000197,21719.0,9.0,0.103941
17186,11,24329.0,9.0,1.1e-05,24245.0,9.0,0.000364,24245.0,9.0,0.115337
17187,11,27010.0,9.0,7e-06,27010.0,9.0,0.00027,27010.0,9.0,0.085369
17188,11,28544.0,9.0,6e-06,28544.0,9.0,0.000125,28544.0,9.0,0.084648
17189,11,20708.0,9.0,6e-06,20708.0,9.0,0.000183,20708.0,9.0,0.10715
17190,11,19689.0,9.0,6e-06,19689.0,9.0,0.000249,19689.0,9.0,0.084475
17191,11,23964.0,9.0,6e-06,23964.0,9.0,0.000129,23964.0,9.0,0.08823
17192,11,26700.0,9.0,6e-06,26700.0,9.0,0.000143,26700.0,9.0,0.078784
17193,11,26041.0,9.0,5e-06,26041.0,9.0,0.000226,26041.0,9.0,0.076358
17194,11,22045.0,9.0,6e-06,22045.0,9.0,0.000131,22045.0,9.0,0.083827
17195,11,19095.0,9.0,6e-06,19095.0,9.0,0.000188,19095.0,9.0,0.134816
17196,11,25875.0,9.0,6e-06,25875.0,9.0,0.000276,25875.0,9.0,0.134225
17197,11,20625.0,9.0,7e-06,20625.0,9.0,0.000249,20625.0,9.0,0.119376
17198,11,24863.0,9.0,5e-06,24863.0,9.0,0.000104,24863.0,9.0,0.085863
17199,11,26099.0,9.0,8e-06,26099.0,9.0,0.000241,26099.0,9.0,0.09811
17200,11,27863.0,9.0,5e-06,27863.0,9.0,0.000192,27863.0,9.0,0.059936
17201,11,25253.0,9.0,7e-06,25253.0,9.0,0.000216,25253.0,9.0,0.121752
17202,11,25087.0,9.0,9e-06,25087.0,9.0,0.00019,25087.0,9.0,0.095375
17203,11,27587.0,9.0,6e-06,27587.0,9.0,0.000124,27587.0,9.0,0.0884
17204,11,25289.0,9.0,8e-06,25289.0,9.0,0.000197,25289.0,9.0,0.100341
17205,11,22783.0,9.0,6e-06,22783.0,9.0,0.000166,22783.0,9.0,0.091987
17206,11,25393.0,9.0,6e-06,25393.0,9.0,0.00034,25393.0,9.0,0.098442
17207,11,23838.0,9.0,6e-06,23838.0,9.0,0.000154,23838.0,9.0,0.086072
17208,11,22189.0,9.0,7e-06,22189.0,9.0,0.000146,22189.0,9.0,0.100881
17209,11,26610.0,9.0,6e-06,26610.0,9.0,0.000474,26610.0,9.0,0.100726
17210,11,25379.0,9.0,6e-06,25379.0,9.0,0.000119,25379.0,9.0,0.064434
17211,11,17441.0,9.0,6e-06,17441.0,9.0,0.00018,17441.0,9.0,0.100171
17212,11,27645.0,9.0,9e-06,27645.0,9.0,0.000155,27645.0,9.0,0.065598
17213,11,29007.0,9.0,8e-06,29007.0,9.0,0.000259,29007.0,9.0,0.099532
17214,11,27844.0,9.0,6e-06,27844.0,9.0,0.00012,27844.0,9.0,0.105155
17215,11,27312.0,9.0,7e-06,27312.0,9.0,0.000213,27312.0,9.0,0.1119
17216,11,25448.0,9.0,6e-06,25448.0,9.0,0.000245,25448.0,9.0,0.130201
17217,11,25971.0,9.0,6e-06,25971.0,9.0,0.000143,25971.0,9.0,0.097359
17218,11,23032.0,9.0,7e-06,23032.0,9.0,0.000115,23032.0,9.0,0.125096
17219,11,26859.0,9.0,6e-06,26859.0,9.0,0.000152,26859.0,9.0,0.066534
17220,11,28809.0,9.0,6e-06,28809.0,9.0,0.000138,28809.0,9.0,0.082009
17221,11,23355.0,9.0,6e-06,23355.0,9.0,0.00021,23355.0,9.0,0.107913
17222,11,20249.0,9.0,6e-06,20249.0,9.0,0.000245,20249.0,9.0,0.083695
17223,11,30362.0,9.0,6e-06,30362.0,9.0,0.000163,30362.0,9.0,0.069034
17224,11,22854.0,9.0,6e-06,22854.0,9.0,0.000263,22854.0,9.0,0.09494
17225,11,28224.0,9.0,6e-06,28224.0,9.0,0.000175,28224.0,9.0,0.076265
17226,11,25723.0,9.0,7e-06,25723.0,9.0,0.000159,25723.0,9.0,0.083989
17227,11,27357.0,9.0,7e-06,27357.0,9.0,0.000332,27357.0,9.0,0.06792
17228,11,23924.0,9.0,8e-06,23924.0,9.0,0.000179,23924.0,9.0,0.077291
17229,11,26842.0,9.0,6e-06,26842.0,9.0,0.000132,26842.0,9.0,0.091521
17230,11,22682.0,9.0,6e-06,22682.0,9.0,0.000106,22682.0,9.0,0.095933
17231,11,28251.0,9.0,6e-06,28251.0,9.0,0.000236,28251.0,9.0,0.087672
17232,11,23433.0,9.0,7e-06,23433.0,9.0,0.000281,23433.0,9.0,0.084632
17233,11,21090.0,9.0,6e-06,21090.0,9.0,0.000139,21090.0,10.0,0.08246
17234,11,24282.0,9.0,8e-06,24282.0,9.0,0.000168,24282.0,9.0,0.102539
17235,11,18983.0,9.0,6e-06,18983.0,9.0,0.000117,18983.0,9.0,0.079124
17236,11,24852.0,9.0,8e-06,24852.0,9.0,0.000188,24852.0,10.0,0.114916
17237,11,25562.0,9.0,7e-06,25562.0,9.0,0.000127,25562.0,9.0,0.099735
17238,11,24037.0,9.0,8e-06,24037.0,9.0,0.000151,24037.0,9.0,0.121505
17239,11,20851.0,9.0,6e-06,20851.0,9.0,0.000139,20851.0,9.0,0.069007
17240,11,23822.0,9.0,6e-06,23822.0,9.0,0.000167,23822.0,9.0,0.11458
17241,11,14939.0,9.0,7e-06,14939.0,9.0,0.000421,14939.0,9.0,0.108846
17242,11,21615.0,9.0,5e-06,21615.0,9.0,0.000235,21615.0,9.0,0.066708
17243,11,27768.0,9.0,6e-06,27768.0,9.0,0.000173,27768.0,9.0,0.071445
17244,11,23952.0,9.0,5e-06,23952.0,9.0,0.000121,23952.0,9.0,0.064023
17245,11,18156.0,9.0,6e-06,18156.0,9.0,0.000211,18156.0,9.0,0.068149
17246,11,28710.0,9.0,7e-06,28710.0,9.0,0.000209,28710.0,9.0,0.110167
17247,11,24336.0,9.0,5e-06,24336.0,9.0,0.001423,24336.0,9.0,0.095159
17248,11,28563.0,9.0,6e-06,28563.0,9.0,0.000197,28563.0,9.0,0.131058
17249,11,23025.0,9.0,2e-06,23025.0,9.0,0.000175,23025.0,9.0,0.058778
17250,11,27192.0,9.0,8e-06,27192.0,9.0,0.00024,27192.0,9.0,0.08651
17251,11,24791.0,9.0,1.4e-05,24791.0,9.0,0.000183,24791.0,9.0,0.099986
17252,11,22368.0,9.0,8e-06,22368.0,8.0,0.000202,22368.0,8.0,0.127544
17253,11,25013.0,9.0,7e-06,25013.0,9.0,0.000505,25013.0,9.0,0.088499
17254,11,20615.0,9.0,8e-06,20615.0,9.0,0.000182,20615.0,9.0,0.127045
17255,11,22606.0,9.0,7e-06,22606.0,9.0,0.000236,22606.0,9.0,0.124332
17256,11,24495.0,9.0,6e-06,24495.0,9.0,0.000125,24495.0,9.0,0.084886
17257,11,20596.0,9.0,6e-06,20596.0,9.0,0.000186,20596.0,9.0,0.090908
17258,11,26909.0,9.0,7e-06,26860.0,9.0,0.00023,26860.0,9.0,0.147479
17259,11,26585.0,9.0,6e-06,26585.0,9.0,0.00019,26585.0,9.0,0.127429
17260,11,19707.0,9.0,6e-06,19707.0,9.0,0.000118,19707.0,9.0,0.104384
